,dates,rank,book_name,author,genre,hour,minute
5,2019-12-06,6,일의 기쁨과 슬픔,장류진,한국소설,14,0
6,2019-12-06,7,타이탄의 도구들,티모시 페리스,성공/삶의자세,14,0
7,2019-12-06,8,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,14,0
8,2019-12-06,9,에이트,이지성,성공/삶의자세,14,0
9,2019-12-06,10,에이머스 데커 시리즈,데이비드 발다치,영미소설,14,0
10,2019-12-06,11,초격차,권오현,경영일반,14,0
11,2019-12-06,12,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,14,0
0,2019-12-06,1,동급생,히가시노 게이고,일본 소설,14,20
1,2019-12-06,2,90년생이 온다,임홍택,경제일반,14,20
2,2019-12-06,3,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,14,20
3,2019-12-06,4,가재가 노래하는 곳,델리아 오언스,영미소설,14,20
4,2019-12-06,5,일의 기쁨과 슬픔,장류진,한국소설,14,20
5,2019-12-06,6,해리 포터 시리즈,조앤.K.롤링,영미소설,14,20
6,2019-12-06,7,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,14,20
7,2019-12-06,8,영어책 한권 외워봤니?,김민식,성공/삶의자세,14,20
8,2019-12-06,9,사피엔스,유발 하라리,인문,14,20
9,2019-12-06,10,에이머스 데커 시리즈,데이비드 발다치,영미소설,14,20
10,2019-12-06,11,1일 1페이지 세상에서 가장 짧은 교양 수업 365,데이비드 S. 키더/노아 D. 오펜하임,인문,14,20
11,2019-12-06,12,하마터면 열심히 살 뻔했다,하완,에세이,14,20
0,2019-12-06,1,동급생,히가시노 게이고,일본 소설,14,40
1,2019-12-06,2,가재가 노래하는 곳,델리아 오언스,영미소설,14,40
2,2019-12-06,3,해리 포터 시리즈,조앤.K.롤링,영미소설,14,40
3,2019-12-06,4,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,14,40
4,2019-12-06,5,아리랑,조정래,한국소설,14,40
5,2019-12-06,6,90년생이 온다,임홍택,경제일반,14,40
6,2019-12-06,7,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,14,40
7,2019-12-06,8,일의 기쁨과 슬픔,장류진,한국소설,14,40
8,2019-12-06,9,제왕업,메이위저/zipcy,중국 소설,14,40
9,2019-12-06,10,초격차,권오현,경영일반,14,40
10,2019-12-06,11,테메레르,나오미 노빅,영미소설,14,40
11,2019-12-06,12,에이트,이지성,성공/삶의자세,14,40
0,2019-12-06,1,동급생,히가시노 게이고,일본 소설,15,0
1,2019-12-06,2,가재가 노래하는 곳,델리아 오언스,영미소설,15,0
2,2019-12-06,3,해리 포터 시리즈,조앤.K.롤링,영미소설,15,0
3,2019-12-06,4,90년생이 온다,임홍택,경제일반,15,0
4,2019-12-06,5,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,15,0
5,2019-12-06,6,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,15,0
6,2019-12-06,7,제왕업,메이위저/zipcy,중국 소설,15,0
7,2019-12-06,8,사피엔스,유발 하라리,인문,15,0
8,2019-12-06,9,일의 기쁨과 슬픔,장류진,한국소설,15,0
9,2019-12-06,10,모리와 함께한 화요일,미치 앨봄/모리 슈워츠,에세이,15,0
10,2019-12-06,11,1일 1페이지 세상에서 가장 짧은 교양 수업 365,데이비드 S. 키더/노아 D. 오펜하임,인문,15,0
11,2019-12-06,12,초격차,권오현,경영일반,15,0
0,2019-12-06,1,동급생,히가시노 게이고,일본 소설,15,20
1,2019-12-06,2,가재가 노래하는 곳,델리아 오언스,영미소설,15,20
2,2019-12-06,3,해리 포터 시리즈,조앤.K.롤링,영미소설,15,20
3,2019-12-06,4,일의 기쁨과 슬픔,장류진,한국소설,15,20
4,2019-12-06,5,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,15,20
5,2019-12-06,6,제왕업,메이위저/zipcy,중국 소설,15,20
6,2019-12-06,7,에이트,이지성,성공/삶의자세,15,20
7,2019-12-06,8,90년생이 온다,임홍택,경제일반,15,20
8,2019-12-06,9,직지,김진명,한국소설,15,20
9,2019-12-06,10,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,15,20
10,2019-12-06,11,타이탄의 도구들,티모시 페리스,성공/삶의자세,15,20
11,2019-12-06,12,우리는 왜 잠을 자야 할까,매슈 워커,인문,15,20
0,2019-12-06,1,동급생,히가시노 게이고,일본 소설,15,40
1,2019-12-06,2,가재가 노래하는 곳,델리아 오언스,영미소설,15,40
2,2019-12-06,3,해리 포터 시리즈,조앤.K.롤링,영미소설,15,40
3,2019-12-06,4,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,15,40
4,2019-12-06,5,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,15,40
5,2019-12-06,6,에이트,이지성,성공/삶의자세,15,40
6,2019-12-06,7,드래곤 라자,이영도,국내 판타지 소설,15,40
7,2019-12-06,8,아리랑,조정래,한국소설,15,40
8,2019-12-06,9,일의 기쁨과 슬픔,장류진,한국소설,15,40
9,2019-12-06,10,하마터면 열심히 살 뻔했다,하완,에세이,15,40
10,2019-12-06,11,사피엔스,유발 하라리,인문,15,40
11,2019-12-06,12,초격차,권오현,경영일반,15,40
0,2019-12-06,1,동급생,히가시노 게이고,일본 소설,16,0
1,2019-12-06,2,해리 포터 시리즈,조앤.K.롤링,영미소설,16,0
2,2019-12-06,3,가재가 노래하는 곳,델리아 오언스,영미소설,16,0
3,2019-12-06,4,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,16,0
4,2019-12-06,5,에이트,이지성,성공/삶의자세,16,0
5,2019-12-06,6,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,16,0
6,2019-12-06,7,팩트풀니스,한스 로슬링 외 2명,인문,16,0
7,2019-12-06,8,직지,김진명,한국소설,16,0
8,2019-12-06,9,경제 읽어주는 남자,김광석,경제일반,16,0
9,2019-12-06,10,90년생이 온다,임홍택,경제일반,16,0
10,2019-12-06,11,아리랑,조정래,한국소설,16,0
11,2019-12-06,12,드래곤 라자,이영도,국내 판타지 소설,16,0
0,2019-12-06,1,동급생,히가시노 게이고,일본 소설,16,20
1,2019-12-06,2,해리 포터 시리즈,조앤.K.롤링,영미소설,16,20
2,2019-12-06,3,가재가 노래하는 곳,델리아 오언스,영미소설,16,20
3,2019-12-06,4,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,16,20
4,2019-12-06,5,에이트,이지성,성공/삶의자세,16,20
5,2019-12-06,6,일의 기쁨과 슬픔,장류진,한국소설,16,20
6,2019-12-06,7,90년생이 온다,임홍택,경제일반,16,20
7,2019-12-06,8,디커플링,탈레스 S. 테이셰이라,경영일반,16,20
8,2019-12-06,9,경제 읽어주는 남자,김광석,경제일반,16,20
9,2019-12-06,10,영어책 한권 외워봤니?,김민식,성공/삶의자세,16,20
10,2019-12-06,11,죽여 마땅한 사람들,피터 스완슨,영미소설,16,20
11,2019-12-06,12,직지,김진명,한국소설,16,20
0,2019-12-06,1,동급생,히가시노 게이고,일본 소설,16,40
1,2019-12-06,2,해리 포터 시리즈,조앤.K.롤링,영미소설,16,40
2,2019-12-06,3,가재가 노래하는 곳,델리아 오언스,영미소설,16,40
3,2019-12-06,4,에이트,이지성,성공/삶의자세,16,40
4,2019-12-06,5,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,16,40
5,2019-12-06,6,일의 기쁨과 슬픔,장류진,한국소설,16,40
6,2019-12-06,7,90년생이 온다,임홍택,경제일반,16,40
7,2019-12-06,8,하마터면 열심히 살 뻔했다,하완,에세이,16,40
8,2019-12-06,9,우리는 왜 잠을 자야 할까,매슈 워커,인문,16,40
9,2019-12-06,10,영어책 한권 외워봤니?,김민식,성공/삶의자세,16,40
10,2019-12-06,11,최고의 투자자는 역사에서 돈을 번다,쓰카구치 다다시,재테크/금융/부동산,16,40
11,2019-12-06,12,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,16,40
0,2019-12-06,1,동급생,히가시노 게이고,일본 소설,17,0
1,2019-12-06,2,해리 포터 시리즈,조앤.K.롤링,영미소설,17,0
2,2019-12-06,3,가재가 노래하는 곳,델리아 오언스,영미소설,17,0
3,2019-12-06,4,에이트,이지성,성공/삶의자세,17,0
4,2019-12-06,5,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,17,0
5,2019-12-06,6,90년생이 온다,임홍택,경제일반,17,0
6,2019-12-06,7,초격차,권오현,경영일반,17,0
7,2019-12-06,8,일의 기쁨과 슬픔,장류진,한국소설,17,0
8,2019-12-06,9,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,17,0
9,2019-12-06,10,부의 인문학,브라운스톤,재테크/금융/부동산,17,0
10,2019-12-06,11,직지,김진명,한국소설,17,0
11,2019-12-06,12,아리랑,조정래,한국소설,17,0
0,2019-12-06,1,동급생,히가시노 게이고,일본 소설,17,20
1,2019-12-06,2,해리 포터 시리즈,조앤.K.롤링,영미소설,17,20
2,2019-12-06,3,가재가 노래하는 곳,델리아 오언스,영미소설,17,20
3,2019-12-06,4,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,17,20
4,2019-12-06,5,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,17,20
5,2019-12-06,6,우리는 왜 잠을 자야 할까,매슈 워커,인문,17,20
6,2019-12-06,7,일의 기쁨과 슬픔,장류진,한국소설,17,20
7,2019-12-06,8,직지,김진명,한국소설,17,20
8,2019-12-06,9,드래곤 라자,이영도,국내 판타지 소설,17,20
9,2019-12-06,10,메시지 S 스탠더드 에디션,유진 피터슨,종교일반,17,20
10,2019-12-06,11,제왕업,메이위저/zipcy,중국 소설,17,20
11,2019-12-06,12,90년생이 온다,임홍택,경제일반,17,20
0,2019-12-06,1,동급생,히가시노 게이고,일본 소설,17,40
1,2019-12-06,2,가재가 노래하는 곳,델리아 오언스,영미소설,17,40
2,2019-12-06,3,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,17,40
3,2019-12-06,4,해리 포터 시리즈,조앤.K.롤링,영미소설,17,40
4,2019-12-06,5,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,17,40
5,2019-12-06,6,에이트,이지성,성공/삶의자세,17,40
6,2019-12-06,7,트렌드 코리아 2020,김난도,마케팅/세일즈,17,40
7,2019-12-06,8,90년생이 온다,임홍택,경제일반,17,40
8,2019-12-06,9,테메레르,나오미 노빅,영미소설,17,40
9,2019-12-06,10,하마터면 열심히 살 뻔했다,하완,에세이,17,40
10,2019-12-06,11,일의 기쁨과 슬픔,장류진,한국소설,17,40
11,2019-12-06,12,부의 인문학,브라운스톤,재테크/금융/부동산,17,40
0,2019-12-06,1,동급생,히가시노 게이고,일본 소설,18,0
1,2019-12-06,2,해리 포터 시리즈,조앤.K.롤링,영미소설,18,0
2,2019-12-06,3,90년생이 온다,임홍택,경제일반,18,0
3,2019-12-06,4,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,18,0
4,2019-12-06,5,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,18,0
5,2019-12-06,6,일의 기쁨과 슬픔,장류진,한국소설,18,0
6,2019-12-06,7,테메레르,나오미 노빅,영미소설,18,0
7,2019-12-06,8,아리랑,조정래,한국소설,18,0
8,2019-12-06,9,에이트,이지성,성공/삶의자세,18,0
9,2019-12-06,10,직지,김진명,한국소설,18,0
10,2019-12-06,11,트렌드 코리아 2020,김난도,마케팅/세일즈,18,0
11,2019-12-06,12,초격차,권오현,경영일반,18,0
0,2019-12-06,1,동급생,히가시노 게이고,일본 소설,18,20
1,2019-12-06,2,해리 포터 시리즈,조앤.K.롤링,영미소설,18,20
2,2019-12-06,3,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,18,20
3,2019-12-06,4,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,18,20
4,2019-12-06,5,일의 기쁨과 슬픔,장류진,한국소설,18,20
5,2019-12-06,6,직지,김진명,한국소설,18,20
6,2019-12-06,7,90년생이 온다,임홍택,경제일반,18,20
7,2019-12-06,8,가재가 노래하는 곳,델리아 오언스,영미소설,18,20
8,2019-12-06,9,초격차,권오현,경영일반,18,20
9,2019-12-06,10,2020 세금 완전정복,택스워치팀,재테크/금융/부동산,18,20
10,2019-12-06,11,부의 인문학,브라운스톤,재테크/금융/부동산,18,20
11,2019-12-06,12,나는 농담으로 과학을 말한다,오후,과학일반,18,20
0,2019-12-06,1,동급생,히가시노 게이고,일본 소설,18,40
1,2019-12-06,2,해리 포터 시리즈,조앤.K.롤링,영미소설,18,40
2,2019-12-06,3,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,18,40
3,2019-12-06,4,일의 기쁨과 슬픔,장류진,한국소설,18,40
4,2019-12-06,5,직지,김진명,한국소설,18,40
5,2019-12-06,6,90년생이 온다,임홍택,경제일반,18,40
6,2019-12-06,7,부의 인문학,브라운스톤,재테크/금융/부동산,18,40
7,2019-12-06,8,삼체,류츠신,중국 소설,18,40
8,2019-12-06,9,팩트풀니스,한스 로슬링 외 2명,인문,18,40
9,2019-12-06,10,우리는 왜 잠을 자야 할까,매슈 워커,인문,18,40
10,2019-12-06,11,가재가 노래하는 곳,델리아 오언스,영미소설,18,40
11,2019-12-06,12,사피엔스,유발 하라리,인문,18,40
0,2019-12-06,1,동급생,히가시노 게이고,일본 소설,19,0
1,2019-12-06,2,해리 포터 시리즈,조앤.K.롤링,영미소설,19,0
2,2019-12-06,3,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,19,0
3,2019-12-06,4,가재가 노래하는 곳,델리아 오언스,영미소설,19,0
4,2019-12-06,5,90년생이 온다,임홍택,경제일반,19,0
5,2019-12-06,6,우리는 왜 잠을 자야 할까,매슈 워커,인문,19,0
6,2019-12-06,7,일의 기쁨과 슬픔,장류진,한국소설,19,0
7,2019-12-06,8,초격차,권오현,경영일반,19,0
8,2019-12-06,9,사피엔스,유발 하라리,인문,19,0
9,2019-12-06,10,밀레니얼 이코노미,홍춘욱/박종훈,경제일반,19,0
10,2019-12-06,11,직지,김진명,한국소설,19,0
11,2019-12-06,12,아리랑,조정래,한국소설,19,0
0,2019-12-06,1,동급생,히가시노 게이고,일본 소설,19,20
1,2019-12-06,2,해리 포터 시리즈,조앤.K.롤링,영미소설,19,20
2,2019-12-06,3,90년생이 온다,임홍택,경제일반,19,20
3,2019-12-06,4,일의 기쁨과 슬픔,장류진,한국소설,19,20
4,2019-12-06,5,가재가 노래하는 곳,델리아 오언스,영미소설,19,20
5,2019-12-06,6,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,19,20
6,2019-12-06,7,우리는 왜 잠을 자야 할까,매슈 워커,인문,19,20
7,2019-12-06,8,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,19,20
8,2019-12-06,9,피를 마시는 새,이영도,국내 판타지 소설,19,20
9,2019-12-06,10,사피엔스,유발 하라리,인문,19,20
10,2019-12-06,11,초격차,권오현,경영일반,19,20
11,2019-12-06,12,하마터면 열심히 살 뻔했다,하완,에세이,19,20
0,2019-12-06,1,동급생,히가시노 게이고,일본 소설,19,40
1,2019-12-06,2,해리 포터 시리즈,조앤.K.롤링,영미소설,19,40
2,2019-12-06,3,가재가 노래하는 곳,델리아 오언스,영미소설,19,40
3,2019-12-06,4,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,19,40
4,2019-12-06,5,밀레니얼 이코노미,홍춘욱/박종훈,경제일반,19,40
5,2019-12-06,6,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,19,40
6,2019-12-06,7,90년생이 온다,임홍택,경제일반,19,40
7,2019-12-06,8,삼체,류츠신,중국 소설,19,40
8,2019-12-06,9,일의 기쁨과 슬픔,장류진,한국소설,19,40
9,2019-12-06,10,초격차,권오현,경영일반,19,40
10,2019-12-06,11,부의 인문학,브라운스톤,재테크/금융/부동산,19,40
11,2019-12-06,12,트렌드 코리아 2020,김난도,마케팅/세일즈,19,40
0,2019-12-06,1,동급생,히가시노 게이고,일본 소설,20,0
1,2019-12-06,2,90년생이 온다,임홍택,경제일반,20,0
2,2019-12-06,3,해리 포터 시리즈,조앤.K.롤링,영미소설,20,0
3,2019-12-06,4,가재가 노래하는 곳,델리아 오언스,영미소설,20,0
4,2019-12-06,5,일의 기쁨과 슬픔,장류진,한국소설,20,0
5,2019-12-06,6,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,20,0
6,2019-12-06,7,초격차,권오현,경영일반,20,0
7,2019-12-06,8,제왕업,메이위저/zipcy,중국 소설,20,0
8,2019-12-06,9,나는 농담으로 과학을 말한다,오후,과학일반,20,0
9,2019-12-06,10,야콥 시리즈,한스 라트,독일 소설,20,0
10,2019-12-06,11,직지,김진명,한국소설,20,0
11,2019-12-06,12,팩트풀니스,한스 로슬링 외 2명,인문,20,0
0,2019-12-06,1,동급생,히가시노 게이고,일본 소설,20,20
1,2019-12-06,2,가재가 노래하는 곳,델리아 오언스,영미소설,20,20
2,2019-12-06,3,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,20,20
3,2019-12-06,4,해리 포터 시리즈,조앤.K.롤링,영미소설,20,20
4,2019-12-06,5,하마터면 열심히 살 뻔했다,하완,에세이,20,20
5,2019-12-06,6,90년생이 온다,임홍택,경제일반,20,20
6,2019-12-06,7,일의 기쁨과 슬픔,장류진,한국소설,20,20
7,2019-12-06,8,초격차,권오현,경영일반,20,20
8,2019-12-06,9,피를 마시는 새,이영도,국내 판타지 소설,20,20
9,2019-12-06,10,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,20,20
10,2019-12-06,11,아리랑,조정래,한국소설,20,20
11,2019-12-06,12,죽여 마땅한 사람들,피터 스완슨,영미소설,20,20
0,2019-12-06,1,동급생,히가시노 게이고,일본 소설,20,40
1,2019-12-06,2,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,20,40
2,2019-12-06,3,해리 포터 시리즈,조앤.K.롤링,영미소설,20,40
3,2019-12-06,4,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,20,40
4,2019-12-06,5,가재가 노래하는 곳,델리아 오언스,영미소설,20,40
5,2019-12-06,6,일의 기쁨과 슬픔,장류진,한국소설,20,40
6,2019-12-06,7,죽여 마땅한 사람들,피터 스완슨,영미소설,20,40
7,2019-12-06,8,90년생이 온다,임홍택,경제일반,20,40
8,2019-12-06,9,영어책 한권 외워봤니?,김민식,성공/삶의자세,20,40
9,2019-12-06,10,부의 인문학,브라운스톤,재테크/금융/부동산,20,40
10,2019-12-06,11,12가지 인생의 법칙,조던 B. 피터슨,인문,20,40
11,2019-12-06,12,하마터면 열심히 살 뻔했다,하완,에세이,20,40
0,2019-12-06,1,동급생,히가시노 게이고,일본 소설,21,0
1,2019-12-06,2,해리 포터 시리즈,조앤.K.롤링,영미소설,21,0
2,2019-12-06,3,가재가 노래하는 곳,델리아 오언스,영미소설,21,0
3,2019-12-06,4,영어책 한권 외워봤니?,김민식,성공/삶의자세,21,0
4,2019-12-06,5,90년생이 온다,임홍택,경제일반,21,0
5,2019-12-06,6,죽여 마땅한 사람들,피터 스완슨,영미소설,21,0
6,2019-12-06,7,에이트,이지성,성공/삶의자세,21,0
7,2019-12-06,8,우리는 왜 잠을 자야 할까,매슈 워커,인문,21,0
8,2019-12-06,9,하마터면 열심히 살 뻔했다,하완,에세이,21,0
9,2019-12-06,10,일의 기쁨과 슬픔,장류진,한국소설,21,0
10,2019-12-06,11,2019년 가을 장로들과 책임 형제들을 위한 국제 훈련,워치만 니/위트니스 리,종교일반,21,0
11,2019-12-06,12,드래곤 라자,이영도,국내 판타지 소설,21,0
0,2019-12-06,1,동급생,히가시노 게이고,일본 소설,21,20
1,2019-12-06,2,해리 포터 시리즈,조앤.K.롤링,영미소설,21,20
2,2019-12-06,3,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,21,20
3,2019-12-06,4,90년생이 온다,임홍택,경제일반,21,20
4,2019-12-06,5,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,21,20
5,2019-12-06,6,트렌드 코리아 2020,김난도,마케팅/세일즈,21,20
6,2019-12-06,7,가재가 노래하는 곳,델리아 오언스,영미소설,21,20
7,2019-12-06,8,죽여 마땅한 사람들,피터 스완슨,영미소설,21,20
8,2019-12-06,9,하마터면 열심히 살 뻔했다,하완,에세이,21,20
9,2019-12-06,10,드래곤 라자,이영도,국내 판타지 소설,21,20
10,2019-12-06,11,우리는 왜 잠을 자야 할까,매슈 워커,인문,21,20
11,2019-12-06,12,에이머스 데커 시리즈,데이비드 발다치,영미소설,21,20
0,2019-12-06,1,동급생,히가시노 게이고,일본 소설,21,40
1,2019-12-06,2,해리 포터 시리즈,조앤.K.롤링,영미소설,21,40
2,2019-12-06,3,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,21,40
3,2019-12-06,4,90년생이 온다,임홍택,경제일반,21,40
4,2019-12-06,5,일의 기쁨과 슬픔,장류진,한국소설,21,40
5,2019-12-06,6,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,21,40
6,2019-12-06,7,가재가 노래하는 곳,델리아 오언스,영미소설,21,40
7,2019-12-06,8,죽여 마땅한 사람들,피터 스완슨,영미소설,21,40
8,2019-12-06,9,드래곤 라자,이영도,국내 판타지 소설,21,40
9,2019-12-06,10,에이트,이지성,성공/삶의자세,21,40
10,2019-12-06,11,하마터면 열심히 살 뻔했다,하완,에세이,21,40
11,2019-12-06,12,직지,김진명,한국소설,21,40
0,2019-12-06,1,동급생,히가시노 게이고,일본 소설,22,0
1,2019-12-06,2,해리 포터 시리즈,조앤.K.롤링,영미소설,22,0
2,2019-12-06,3,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,22,0
3,2019-12-06,4,가재가 노래하는 곳,델리아 오언스,영미소설,22,0
4,2019-12-06,5,초격차,권오현,경영일반,22,0
5,2019-12-06,6,죽여 마땅한 사람들,피터 스완슨,영미소설,22,0
6,2019-12-06,7,일의 기쁨과 슬픔,장류진,한국소설,22,0
7,2019-12-06,8,90년생이 온다,임홍택,경제일반,22,0
8,2019-12-06,9,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,22,0
9,2019-12-06,10,드래곤 라자,이영도,국내 판타지 소설,22,0
10,2019-12-06,11,직지,김진명,한국소설,22,0
11,2019-12-06,12,2020 세금 완전정복,택스워치팀,재테크/금융/부동산,22,0
0,2019-12-06,1,동급생,히가시노 게이고,일본 소설,22,20
1,2019-12-06,2,해리 포터 시리즈,조앤.K.롤링,영미소설,22,20
2,2019-12-06,3,일의 기쁨과 슬픔,장류진,한국소설,22,20
3,2019-12-06,4,에이트,이지성,성공/삶의자세,22,20
4,2019-12-06,5,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,22,20
5,2019-12-06,6,삼체,류츠신,중국 소설,22,20
6,2019-12-06,7,가재가 노래하는 곳,델리아 오언스,영미소설,22,20
7,2019-12-06,8,신경 끄기의 기술,마크 맨슨/두진욱,성공/삶의자세,22,20
8,2019-12-06,9,초격차,권오현,경영일반,22,20
9,2019-12-06,10,직지,김진명,한국소설,22,20
10,2019-12-06,11,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,22,20
11,2019-12-06,12,우리는 왜 잠을 자야 할까,매슈 워커,인문,22,20
0,2019-12-06,1,동급생,히가시노 게이고,일본 소설,22,40
1,2019-12-06,2,해리 포터 시리즈,조앤.K.롤링,영미소설,22,40
2,2019-12-06,3,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,22,40
3,2019-12-06,4,하마터면 열심히 살 뻔했다,하완,에세이,22,40
4,2019-12-06,5,가재가 노래하는 곳,델리아 오언스,영미소설,22,40
5,2019-12-06,6,90년생이 온다,임홍택,경제일반,22,40
6,2019-12-06,7,직지,김진명,한국소설,22,40
7,2019-12-06,8,죽여 마땅한 사람들,피터 스완슨,영미소설,22,40
8,2019-12-06,9,아리랑,조정래,한국소설,22,40
9,2019-12-06,10,에이트,이지성,성공/삶의자세,22,40
10,2019-12-06,11,눈물을 마시는 새,이영도,국내 판타지 소설,22,40
11,2019-12-06,12,드래곤 라자,이영도,국내 판타지 소설,22,40
0,2019-12-06,1,동급생,히가시노 게이고,일본 소설,23,0
1,2019-12-06,2,해리 포터 시리즈,조앤.K.롤링,영미소설,23,0
2,2019-12-06,3,가재가 노래하는 곳,델리아 오언스,영미소설,23,0
3,2019-12-06,4,일의 기쁨과 슬픔,장류진,한국소설,23,0
4,2019-12-06,5,제왕업,메이위저/zipcy,중국 소설,23,0
5,2019-12-06,6,하마터면 열심히 살 뻔했다,하완,에세이,23,0
6,2019-12-06,7,90년생이 온다,임홍택,경제일반,23,0
7,2019-12-06,8,죽여 마땅한 사람들,피터 스완슨,영미소설,23,0
8,2019-12-06,9,직지,김진명,한국소설,23,0
9,2019-12-06,10,아리랑,조정래,한국소설,23,0
10,2019-12-06,11,우리는 왜 잠을 자야 할까,매슈 워커,인문,23,0
11,2019-12-06,12,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,23,0
0,2019-12-07,1,해리 포터 시리즈,조앤.K.롤링,영미소설,9,0
1,2019-12-07,2,제왕업,메이위저/zipcy,중국 소설,9,0
2,2019-12-07,3,90년생이 온다,임홍택,경제일반,9,0
3,2019-12-07,4,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,9,0
4,2019-12-07,5,동급생,히가시노 게이고,일본 소설,9,0
5,2019-12-07,6,가재가 노래하는 곳,델리아 오언스,영미소설,9,0
6,2019-12-07,7,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,9,0
7,2019-12-07,8,아리랑,조정래,한국소설,9,0
8,2019-12-07,9,일의 기쁨과 슬픔,장류진,한국소설,9,0
9,2019-12-07,10,댄 애리얼리 부의 감각,댄 애니얼리/제프 크라이슬러,경제일반,9,0
10,2019-12-07,11,매일 아침 써봤니?,김민식,성공/삶의자세,9,0
11,2019-12-07,12,경제 읽어주는 남자,김광석,경제일반,9,0
0,2019-12-07,1,동급생,히가시노 게이고,일본 소설,9,20
1,2019-12-07,2,에이트,이지성,성공/삶의자세,9,20
2,2019-12-07,3,일의 기쁨과 슬픔,장류진,한국소설,9,20
3,2019-12-07,4,해리 포터 시리즈,조앤.K.롤링,영미소설,9,20
4,2019-12-07,5,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,9,20
5,2019-12-07,6,가재가 노래하는 곳,델리아 오언스,영미소설,9,20
6,2019-12-07,7,제왕업,메이위저/zipcy,중국 소설,9,20
7,2019-12-07,8,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,9,20
8,2019-12-07,9,아리랑,조정래,한국소설,9,20
9,2019-12-07,10,삼체,류츠신,중국 소설,9,20
10,2019-12-07,11,매일 아침 써봤니?,김민식,성공/삶의자세,9,20
11,2019-12-07,12,영어책 한권 외워봤니?,김민식,성공/삶의자세,9,20
0,2019-12-07,1,동급생,히가시노 게이고,일본 소설,9,40
1,2019-12-07,2,해리 포터 시리즈,조앤.K.롤링,영미소설,9,40
2,2019-12-07,3,일의 기쁨과 슬픔,장류진,한국소설,9,40
3,2019-12-07,4,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,9,40
4,2019-12-07,5,90년생이 온다,임홍택,경제일반,9,40
5,2019-12-07,6,1일 1페이지 세상에서 가장 짧은 교양 수업 365,데이비드 S. 키더/노아 D. 오펜하임,인문,9,40
6,2019-12-07,7,우리는 왜 잠을 자야 할까,매슈 워커,인문,9,40
